Iteration:0, Loss:0.004
Iteration:1, Loss:0.004
Iteration:2, Loss:0.004
Iteration:3, Loss:0.004
Iteration:4, Loss:0.004
Iteration:5, Loss:0.004
Iteration:6, Loss:0.004
Iteration:7, Loss:0.004
Iteration:8, Loss:0.004
Iteration:9, Loss:0.004
Iteration:10, Loss:0.004
Iteration:11, Loss:0.004
Iteration:12, Loss:0.004
Iteration:13, Loss:0.004
Iteration:14, Loss:0.004
Iteration:15, Loss:0.004
Iteration:16, Loss:0.004
Iteration:17, Loss:0.004
Iteration:18, Loss:0.004
Iteration:19, Loss:0.004
Iteration:20, Loss:0.004
Iteration:21, Loss:0.004
Iteration:22, Loss:0.004
Iteration:23, Loss:0.004
Iteration:24, Loss:0.004
Iteration:25, Loss:0.004
Iteration:26, Loss:0.004
Iteration:27, Loss:0.004
Iteration:28, Loss:0.004
Iteration:29, Loss:0.004
Iteration:30, Loss:0.004
Iteration:31, Loss:0.004
Iteration:32, Loss:0.004
Iteration:33, Loss:0.004
Iteration:34, Loss:0.004
Iteration:35, Loss:0.004
Iteration:36, Loss:0.004
Iteration:37, Loss:0.004
Iteration:38, Loss:0.004
Iteration:39, Loss:0.004
Iteration:40, Loss:0.004
Iteration:41, Loss:0.004
Iteration:42, Loss:0.004
Iteration:43, Loss:0.004
Iteration:44, Loss:0.004
Iteration:45, Loss:0.004
Iteration:46, Loss:0.004
Iteration:47, Loss:0.004
Iteration:48, Loss:0.004
Iteration:49, Loss:0.004
Iteration:50, Loss:0.004
Iteration:51, Loss:0.004
Iteration:52, Loss:0.004
Iteration:53, Loss:0.004
Iteration:54, Loss:0.004
Iteration:55, Loss:0.004
Iteration:56, Loss:0.004
Iteration:57, Loss:0.004
Iteration:58, Loss:0.004
Iteration:59, Loss:0.004
Iteration:60, Loss:0.004
Iteration:61, Loss:0.004
Iteration:62, Loss:0.004
Iteration:63, Loss:0.004
Iteration:64, Loss:0.004
Iteration:65, Loss:0.004
Iteration:66, Loss:0.004
Iteration:67, Loss:0.004
Iteration:68, Loss:0.004
Iteration:69, Loss:0.004
Iteration:70, Loss:0.004
Iteration:71, Loss:0.004
Iteration:72, Loss:0.004
Iteration:73, Loss:0.004
Iteration:74, Loss:0.004
Iteration:75, Loss:0.004
Iteration:76, Loss:0.004
Iteration:77, Loss:0.004
Iteration:78, Loss:0.004
Iteration:79, Loss:0.004
Iteration:80, Loss:0.004
Iteration:81, Loss:0.004
Iteration:82, Loss:0.004
Iteration:83, Loss:0.004
Iteration:84, Loss:0.004
Iteration:85, Loss:0.004
Iteration:86, Loss:0.004
Iteration:87, Loss:0.004
Iteration:88, Loss:0.004
Iteration:89, Loss:0.004
Iteration:90, Loss:0.004
Iteration:91, Loss:0.004
Iteration:92, Loss:0.004
Iteration:93, Loss:0.004
Iteration:94, Loss:0.004
Iteration:95, Loss:0.004
Iteration:96, Loss:0.004
Iteration:97, Loss:0.004
Iteration:98, Loss:0.004
Iteration:99, Loss:0.004
Iteration:100, Loss:0.004
Iteration:101, Loss:0.004
Iteration:102, Loss:0.004
Iteration:103, Loss:0.004
Iteration:104, Loss:0.004
Iteration:105, Loss:0.004
Iteration:106, Loss:0.004
Iteration:107, Loss:0.004
