Iteration:0, Loss:1.689
Iteration:1, Loss:1.689
Iteration:2, Loss:1.689
Iteration:3, Loss:1.689
Iteration:4, Loss:1.689
Iteration:5, Loss:1.689
Iteration:6, Loss:1.689
Iteration:7, Loss:1.689
Iteration:8, Loss:1.689
Iteration:9, Loss:1.689
Iteration:10, Loss:1.689
Iteration:11, Loss:1.689
Iteration:12, Loss:1.689
Iteration:13, Loss:1.689
Iteration:14, Loss:1.689
Iteration:15, Loss:1.689
Iteration:16, Loss:1.689
Iteration:17, Loss:1.689
Iteration:18, Loss:1.689
Iteration:19, Loss:1.689
Iteration:20, Loss:1.689
Iteration:21, Loss:1.689
Iteration:22, Loss:1.689
Iteration:23, Loss:1.689
Iteration:24, Loss:1.689
Iteration:25, Loss:1.689
Iteration:26, Loss:1.689
Iteration:27, Loss:1.689
Iteration:28, Loss:1.689
Iteration:29, Loss:1.689
Iteration:30, Loss:1.689
Iteration:31, Loss:1.689
Iteration:32, Loss:1.689
Iteration:33, Loss:1.689
Iteration:34, Loss:1.689
Iteration:35, Loss:1.689
Iteration:36, Loss:1.689
Iteration:37, Loss:1.689
Iteration:38, Loss:1.689
Iteration:39, Loss:1.689
Iteration:40, Loss:1.689
Iteration:41, Loss:1.689
Iteration:42, Loss:1.689
Iteration:43, Loss:1.689
Iteration:44, Loss:1.689
Iteration:45, Loss:1.689
Iteration:46, Loss:1.689
Iteration:47, Loss:1.689
Iteration:48, Loss:1.689
Iteration:49, Loss:1.689
Iteration:50, Loss:1.689
Iteration:51, Loss:1.689
Iteration:52, Loss:1.689
Iteration:53, Loss:1.689
Iteration:54, Loss:1.689
Iteration:55, Loss:1.689
Iteration:56, Loss:1.689
Iteration:57, Loss:1.689
Iteration:58, Loss:1.689
Iteration:59, Loss:1.689
Iteration:60, Loss:1.689
Iteration:61, Loss:1.689
Iteration:62, Loss:1.689
Iteration:63, Loss:1.689
Iteration:64, Loss:1.689
Iteration:65, Loss:1.689
Iteration:66, Loss:1.689
Iteration:67, Loss:1.689
Iteration:68, Loss:1.689
Iteration:69, Loss:1.689
Iteration:70, Loss:1.689
Iteration:71, Loss:1.689
Iteration:72, Loss:1.689
Iteration:73, Loss:1.689
Iteration:74, Loss:1.689
Iteration:75, Loss:1.689
Iteration:76, Loss:1.689
Iteration:77, Loss:1.689
Iteration:78, Loss:1.689
Iteration:79, Loss:1.689
Iteration:80, Loss:1.689
Iteration:81, Loss:1.689
Iteration:82, Loss:1.689
Iteration:83, Loss:1.689
Iteration:84, Loss:1.689
Iteration:85, Loss:1.689
Iteration:86, Loss:1.689
Iteration:87, Loss:1.689
Iteration:88, Loss:1.689
Iteration:89, Loss:1.689
Iteration:90, Loss:1.689
Iteration:91, Loss:1.689
Iteration:92, Loss:1.689
Iteration:93, Loss:1.689
Iteration:94, Loss:1.689
Iteration:95, Loss:1.689
Iteration:96, Loss:1.689
Iteration:97, Loss:1.689
Iteration:98, Loss:1.689
Iteration:99, Loss:1.689
Iteration:100, Loss:1.689
Iteration:101, Loss:1.689
Iteration:102, Loss:1.689
Iteration:103, Loss:1.689
Iteration:104, Loss:1.689
Iteration:105, Loss:1.689
Iteration:106, Loss:1.689
Iteration:107, Loss:1.689
Iteration:108, Loss:1.689
Iteration:109, Loss:1.689
Iteration:110, Loss:1.689
Iteration:111, Loss:1.689
Iteration:112, Loss:1.689
Iteration:113, Loss:1.689
Iteration:114, Loss:1.689
Iteration:115, Loss:1.689
Iteration:116, Loss:1.689
Iteration:117, Loss:1.689
Iteration:118, Loss:1.689
Iteration:119, Loss:1.689
Iteration:120, Loss:1.689
Iteration:121, Loss:1.689
Iteration:122, Loss:1.689
Iteration:123, Loss:1.689
Iteration:124, Loss:1.689
Iteration:125, Loss:1.689
Iteration:126, Loss:1.689
Iteration:127, Loss:1.689
Iteration:128, Loss:1.689
Iteration:129, Loss:1.689
Iteration:130, Loss:1.689
Iteration:131, Loss:1.689
Iteration:132, Loss:1.689
Iteration:133, Loss:1.689
Iteration:134, Loss:1.689
Iteration:135, Loss:1.689
Iteration:136, Loss:1.689
Iteration:137, Loss:1.689
Iteration:138, Loss:1.689
Iteration:139, Loss:1.689
Iteration:140, Loss:1.689
Iteration:141, Loss:1.689
Iteration:142, Loss:1.689
Iteration:143, Loss:1.689
Iteration:144, Loss:1.689
Iteration:145, Loss:1.689
Iteration:146, Loss:1.689
Iteration:147, Loss:1.689
Iteration:148, Loss:1.689
Iteration:149, Loss:1.689
Iteration:150, Loss:1.689
Iteration:151, Loss:1.689
Iteration:152, Loss:1.689
Iteration:153, Loss:1.689
Iteration:154, Loss:1.689
Iteration:155, Loss:1.689
Iteration:156, Loss:1.689
Iteration:157, Loss:1.689
Iteration:158, Loss:1.689
Iteration:159, Loss:1.689
Iteration:160, Loss:1.689
Iteration:161, Loss:1.689
Iteration:162, Loss:1.689
Iteration:163, Loss:1.689
Iteration:164, Loss:1.689
Iteration:165, Loss:1.689
Iteration:166, Loss:1.689
Iteration:167, Loss:1.689
Iteration:168, Loss:1.689
Iteration:169, Loss:1.689
Iteration:170, Loss:1.689
Iteration:171, Loss:1.689
Iteration:172, Loss:1.689
Iteration:173, Loss:1.689
Iteration:174, Loss:1.689
Iteration:175, Loss:1.689
Iteration:176, Loss:1.689
Iteration:177, Loss:1.689
Iteration:178, Loss:1.689
Iteration:179, Loss:1.689
Iteration:180, Loss:1.689
Iteration:181, Loss:1.689
Iteration:182, Loss:1.689
Iteration:183, Loss:1.689
Iteration:184, Loss:1.689
Iteration:185, Loss:1.689
Iteration:186, Loss:1.689
Iteration:187, Loss:1.689
Iteration:188, Loss:1.689
Iteration:189, Loss:1.689
Iteration:190, Loss:1.689
Iteration:191, Loss:1.689
Iteration:192, Loss:1.689
Iteration:193, Loss:1.689
Iteration:194, Loss:1.689
Iteration:195, Loss:1.689
Iteration:196, Loss:1.689
Iteration:197, Loss:1.689
Iteration:198, Loss:1.689
Iteration:199, Loss:1.689
Iteration:200, Loss:1.689
Iteration:201, Loss:1.689
Iteration:202, Loss:1.689
Iteration:203, Loss:1.689
Iteration:204, Loss:1.689
Iteration:205, Loss:1.689
Iteration:206, Loss:1.689
Iteration:207, Loss:1.689
Iteration:208, Loss:1.689
Iteration:209, Loss:1.689
Iteration:210, Loss:1.689
Iteration:211, Loss:1.689
Iteration:212, Loss:1.689
Iteration:213, Loss:1.689
Iteration:214, Loss:1.689
Iteration:215, Loss:1.689
Iteration:216, Loss:1.689
Iteration:217, Loss:1.689
Iteration:218, Loss:1.689
Iteration:219, Loss:1.689
Iteration:220, Loss:1.689
Iteration:221, Loss:1.689
Iteration:222, Loss:1.689
Iteration:223, Loss:1.689
Iteration:224, Loss:1.689
Iteration:225, Loss:1.689
Iteration:226, Loss:1.689
Iteration:227, Loss:1.689
Iteration:228, Loss:1.689
Iteration:229, Loss:1.689
Iteration:230, Loss:1.689
Iteration:231, Loss:1.689
Iteration:232, Loss:1.689
Iteration:233, Loss:1.689
Iteration:234, Loss:1.689
Iteration:235, Loss:1.689
Iteration:236, Loss:1.689
Iteration:237, Loss:1.689
Iteration:238, Loss:1.689
Iteration:239, Loss:1.689
Iteration:240, Loss:1.689
Iteration:241, Loss:1.689
Iteration:242, Loss:1.689
Iteration:243, Loss:1.689
Iteration:244, Loss:1.689
Iteration:245, Loss:1.689
Iteration:246, Loss:1.689
Iteration:247, Loss:1.689
Iteration:248, Loss:1.689
Iteration:249, Loss:1.689
Iteration:250, Loss:1.689
Iteration:251, Loss:1.689
Iteration:252, Loss:1.689
Iteration:253, Loss:1.689
Iteration:254, Loss:1.689
Iteration:255, Loss:1.689
Iteration:256, Loss:1.689
Iteration:257, Loss:1.689
Iteration:258, Loss:1.689
Iteration:259, Loss:1.689
Iteration:260, Loss:1.689
Iteration:261, Loss:1.689
Iteration:262, Loss:1.689
Iteration:263, Loss:1.689
Iteration:264, Loss:1.689
Iteration:265, Loss:1.689
Iteration:266, Loss:1.689
Iteration:267, Loss:1.689
Iteration:268, Loss:1.689
Iteration:269, Loss:1.689
Iteration:270, Loss:1.689
Iteration:271, Loss:1.689
Iteration:272, Loss:1.689
Iteration:273, Loss:1.689
Iteration:274, Loss:1.689
Iteration:275, Loss:1.689
Iteration:276, Loss:1.689
Iteration:277, Loss:1.689
Iteration:278, Loss:1.689
Iteration:279, Loss:1.689
Iteration:280, Loss:1.689
Iteration:281, Loss:1.689
Iteration:282, Loss:1.689
Iteration:283, Loss:1.689
Iteration:284, Loss:1.689
Iteration:285, Loss:1.689
Iteration:286, Loss:1.689
Iteration:287, Loss:1.689
Iteration:288, Loss:1.689
Iteration:289, Loss:1.689
Iteration:290, Loss:1.689
Iteration:291, Loss:1.689
Iteration:292, Loss:1.689
Iteration:293, Loss:1.689
Iteration:294, Loss:1.689
Iteration:295, Loss:1.689
Iteration:296, Loss:1.689
Iteration:297, Loss:1.689
Iteration:298, Loss:1.689
Iteration:299, Loss:1.689
Iteration:300, Loss:1.689
Iteration:301, Loss:1.689
Iteration:302, Loss:1.689
Iteration:303, Loss:1.689
Iteration:304, Loss:1.689
Iteration:305, Loss:1.689
Iteration:306, Loss:1.689
Iteration:307, Loss:1.689
Iteration:308, Loss:1.689
Iteration:309, Loss:1.689
Iteration:310, Loss:1.689
Iteration:311, Loss:1.689
Iteration:312, Loss:1.689
Iteration:313, Loss:1.689
Iteration:314, Loss:1.689
Iteration:315, Loss:1.689
Iteration:316, Loss:1.689
Iteration:317, Loss:1.689
Iteration:318, Loss:1.689
Iteration:319, Loss:1.689
Iteration:320, Loss:1.689
Iteration:321, Loss:1.689
Iteration:322, Loss:1.689
Iteration:323, Loss:1.689
Iteration:324, Loss:1.689
Iteration:325, Loss:1.689
Iteration:326, Loss:1.689
Iteration:327, Loss:1.689
Iteration:328, Loss:1.689
Iteration:329, Loss:1.689
Iteration:330, Loss:1.689
Iteration:331, Loss:1.689
Iteration:332, Loss:1.689
Iteration:333, Loss:1.689
Iteration:334, Loss:1.689
Iteration:335, Loss:1.689
Iteration:336, Loss:1.689
Iteration:337, Loss:1.689
Iteration:338, Loss:1.689
Iteration:339, Loss:1.689
Iteration:340, Loss:1.689
Iteration:341, Loss:1.689
Iteration:342, Loss:1.689
Iteration:343, Loss:1.689
Iteration:344, Loss:1.689
Iteration:345, Loss:1.689
Iteration:346, Loss:1.689
Iteration:347, Loss:1.689
Iteration:348, Loss:1.689
Iteration:349, Loss:1.689
Iteration:350, Loss:1.689
Iteration:351, Loss:1.689
Iteration:352, Loss:1.689
Iteration:353, Loss:1.689
Iteration:354, Loss:1.689
Iteration:355, Loss:1.689
Iteration:356, Loss:1.689
Iteration:357, Loss:1.689
Iteration:358, Loss:1.689
Iteration:359, Loss:1.689
Iteration:360, Loss:1.689
Iteration:361, Loss:1.689
Iteration:362, Loss:1.689
Iteration:363, Loss:1.689
Iteration:364, Loss:1.689
Iteration:365, Loss:1.689
Iteration:366, Loss:1.689
Iteration:367, Loss:1.689
Iteration:368, Loss:1.689
Iteration:369, Loss:1.689
Iteration:370, Loss:1.689
Iteration:371, Loss:1.689
Iteration:372, Loss:1.689
Iteration:373, Loss:1.689
Iteration:374, Loss:1.689
Iteration:375, Loss:1.689
Iteration:376, Loss:1.689
Iteration:377, Loss:1.689
