Iteration:0, Loss:0.017
Iteration:1, Loss:0.019
Iteration:2, Loss:0.018
Iteration:3, Loss:0.017
Iteration:4, Loss:0.017
Iteration:5, Loss:0.018
Iteration:6, Loss:0.018
Iteration:7, Loss:0.018
Iteration:8, Loss:0.018
Iteration:9, Loss:0.018
Iteration:10, Loss:0.018
Iteration:11, Loss:0.018
Iteration:12, Loss:0.018
Iteration:13, Loss:0.018
Iteration:14, Loss:0.018
Iteration:15, Loss:0.018
Iteration:16, Loss:0.018
Iteration:17, Loss:0.018
Iteration:18, Loss:0.018
Iteration:19, Loss:0.018
Iteration:20, Loss:0.018
Iteration:21, Loss:0.018
Iteration:22, Loss:0.018
Iteration:23, Loss:0.018
Iteration:24, Loss:0.018
Iteration:25, Loss:0.018
Iteration:26, Loss:0.018
Iteration:27, Loss:0.018
Iteration:28, Loss:0.018
Iteration:29, Loss:0.018
Iteration:30, Loss:0.018
Iteration:31, Loss:0.018
Iteration:32, Loss:0.018
Iteration:33, Loss:0.018
Iteration:34, Loss:0.018
Iteration:35, Loss:0.018
Iteration:36, Loss:0.018
Iteration:37, Loss:0.018
Iteration:38, Loss:0.018
Iteration:39, Loss:0.018
Iteration:40, Loss:0.018
Iteration:41, Loss:0.018
Iteration:42, Loss:0.018
Iteration:43, Loss:0.018
Iteration:44, Loss:0.018
Iteration:45, Loss:0.018
Iteration:46, Loss:0.018
Iteration:47, Loss:0.018
Iteration:48, Loss:0.018
Iteration:49, Loss:0.018
Iteration:50, Loss:0.018
Iteration:51, Loss:0.018
Iteration:52, Loss:0.018
Iteration:53, Loss:0.018
Iteration:54, Loss:0.018
Iteration:55, Loss:0.018
Iteration:56, Loss:0.018
Iteration:57, Loss:0.018
Iteration:58, Loss:0.018
Iteration:59, Loss:0.018
Iteration:60, Loss:0.018
Iteration:61, Loss:0.018
Iteration:62, Loss:0.018
Iteration:63, Loss:0.018
Iteration:64, Loss:0.018
Iteration:65, Loss:0.018
Iteration:66, Loss:0.018
Iteration:67, Loss:0.018
Iteration:68, Loss:0.018
Iteration:69, Loss:0.018
Iteration:70, Loss:0.018
Iteration:71, Loss:0.018
Iteration:72, Loss:0.018
Iteration:73, Loss:0.018
Iteration:74, Loss:0.018
Iteration:75, Loss:0.018
Iteration:76, Loss:0.018
Iteration:77, Loss:0.018
Iteration:78, Loss:0.018
Iteration:79, Loss:0.018
Iteration:80, Loss:0.018
Iteration:81, Loss:0.018
Iteration:82, Loss:0.018
Iteration:83, Loss:0.018
Iteration:84, Loss:0.018
Iteration:85, Loss:0.018
Iteration:86, Loss:0.018
Iteration:87, Loss:0.018
Iteration:88, Loss:0.018
Iteration:89, Loss:0.018
Iteration:90, Loss:0.018
Iteration:91, Loss:0.018
Iteration:92, Loss:0.018
Iteration:93, Loss:0.018
Iteration:94, Loss:0.018
Iteration:95, Loss:0.018
Iteration:96, Loss:0.018
Iteration:97, Loss:0.018
Iteration:98, Loss:0.018
Iteration:99, Loss:0.018
Iteration:100, Loss:0.018
Iteration:101, Loss:0.018
Iteration:102, Loss:0.018
Iteration:103, Loss:0.018
Iteration:104, Loss:0.018
Iteration:105, Loss:0.018
Iteration:106, Loss:0.018
Iteration:107, Loss:0.018
Iteration:108, Loss:0.018
Iteration:109, Loss:0.018
Iteration:110, Loss:0.018
Iteration:111, Loss:0.018
Iteration:112, Loss:0.018
Iteration:113, Loss:0.018
Iteration:114, Loss:0.018
Iteration:115, Loss:0.018
Iteration:116, Loss:0.018
Iteration:117, Loss:0.018
Iteration:118, Loss:0.018
Iteration:119, Loss:0.018
Iteration:120, Loss:0.018
Iteration:121, Loss:0.018
Iteration:122, Loss:0.018
Iteration:123, Loss:0.018
Iteration:124, Loss:0.018
Iteration:125, Loss:0.018
Iteration:126, Loss:0.018
Iteration:127, Loss:0.018
Iteration:128, Loss:0.018
Iteration:129, Loss:0.018
Iteration:130, Loss:0.018
Iteration:131, Loss:0.018
Iteration:132, Loss:0.018
Iteration:133, Loss:0.018
Iteration:134, Loss:0.018
Iteration:135, Loss:0.018
Iteration:136, Loss:0.018
Iteration:137, Loss:0.018
Iteration:138, Loss:0.018
Iteration:139, Loss:0.018
Iteration:140, Loss:0.018
Iteration:141, Loss:0.018
Iteration:142, Loss:0.018
Iteration:143, Loss:0.018
Iteration:144, Loss:0.018
Iteration:145, Loss:0.018
Iteration:146, Loss:0.018
Iteration:147, Loss:0.018
Iteration:148, Loss:0.018
Iteration:149, Loss:0.018
Iteration:150, Loss:0.018
Iteration:151, Loss:0.018
Iteration:152, Loss:0.018
Iteration:153, Loss:0.018
Iteration:154, Loss:0.018
Iteration:155, Loss:0.018
Iteration:156, Loss:0.018
Iteration:157, Loss:0.018
Iteration:158, Loss:0.018
Iteration:159, Loss:0.018
Iteration:160, Loss:0.018
Iteration:161, Loss:0.018
Iteration:162, Loss:0.018
Iteration:163, Loss:0.018
Iteration:164, Loss:0.018
Iteration:165, Loss:0.018
Iteration:166, Loss:0.018
Iteration:167, Loss:0.018
Iteration:168, Loss:0.018
Iteration:169, Loss:0.018
Iteration:170, Loss:0.018
Iteration:171, Loss:0.018
Iteration:172, Loss:0.018
Iteration:173, Loss:0.018
Iteration:174, Loss:0.018
Iteration:175, Loss:0.018
Iteration:176, Loss:0.018
Iteration:177, Loss:0.018
Iteration:178, Loss:0.018
Iteration:179, Loss:0.018
Iteration:180, Loss:0.018
Iteration:181, Loss:0.018
Iteration:182, Loss:0.018
Iteration:183, Loss:0.018
Iteration:184, Loss:0.018
Iteration:185, Loss:0.018
Iteration:186, Loss:0.018
Iteration:187, Loss:0.018
Iteration:188, Loss:0.018
Iteration:189, Loss:0.018
Iteration:190, Loss:0.018
Iteration:191, Loss:0.018
Iteration:192, Loss:0.018
Iteration:193, Loss:0.018
Iteration:194, Loss:0.018
Iteration:195, Loss:0.018
Iteration:196, Loss:0.018
Iteration:197, Loss:0.018
Iteration:198, Loss:0.018
Iteration:199, Loss:0.018
Iteration:200, Loss:0.018
Iteration:201, Loss:0.018
Iteration:202, Loss:0.018
Iteration:203, Loss:0.018
Iteration:204, Loss:0.018
Iteration:205, Loss:0.018
Iteration:206, Loss:0.018
Iteration:207, Loss:0.018
Iteration:208, Loss:0.018
Iteration:209, Loss:0.018
Iteration:210, Loss:0.018
Iteration:211, Loss:0.018
Iteration:212, Loss:0.018
Iteration:213, Loss:0.018
Iteration:214, Loss:0.018
Iteration:215, Loss:0.018
Iteration:216, Loss:0.018
Iteration:217, Loss:0.018
Iteration:218, Loss:0.018
Iteration:219, Loss:0.018
Iteration:220, Loss:0.018
Iteration:221, Loss:0.018
Iteration:222, Loss:0.018
Iteration:223, Loss:0.018
Iteration:224, Loss:0.018
Iteration:225, Loss:0.018
Iteration:226, Loss:0.018
Iteration:227, Loss:0.018
Iteration:228, Loss:0.018
Iteration:229, Loss:0.018
Iteration:230, Loss:0.018
Iteration:231, Loss:0.018
Iteration:232, Loss:0.018
Iteration:233, Loss:0.018
Iteration:234, Loss:0.018
Iteration:235, Loss:0.018
Iteration:236, Loss:0.018
Iteration:237, Loss:0.018
Iteration:238, Loss:0.018
Iteration:239, Loss:0.018
Iteration:240, Loss:0.018
Iteration:241, Loss:0.018
Iteration:242, Loss:0.018
Iteration:243, Loss:0.018
Iteration:244, Loss:0.018
Iteration:245, Loss:0.018
Iteration:246, Loss:0.018
Iteration:247, Loss:0.018
Iteration:248, Loss:0.018
Iteration:249, Loss:0.018
Iteration:250, Loss:0.018
Iteration:251, Loss:0.018
Iteration:252, Loss:0.018
Iteration:253, Loss:0.018
Iteration:254, Loss:0.018
Iteration:255, Loss:0.018
Iteration:256, Loss:0.018
Iteration:257, Loss:0.018
Iteration:258, Loss:0.018
Iteration:259, Loss:0.018
Iteration:260, Loss:0.018
Iteration:261, Loss:0.018
Iteration:262, Loss:0.018
Iteration:263, Loss:0.018
