Iteration:0, Loss:0.028
Iteration:1, Loss:0.026
Iteration:2, Loss:0.029
Iteration:3, Loss:0.028
Iteration:4, Loss:0.028
Iteration:5, Loss:0.028
Iteration:6, Loss:0.030
Iteration:7, Loss:0.030
Iteration:8, Loss:0.030
Iteration:9, Loss:0.030
Iteration:10, Loss:0.030
Iteration:11, Loss:0.030
Iteration:12, Loss:0.030
Iteration:13, Loss:0.030
Iteration:14, Loss:0.030
Iteration:15, Loss:0.030
Iteration:16, Loss:0.029
Iteration:17, Loss:0.029
Iteration:18, Loss:0.030
Iteration:19, Loss:0.030
Iteration:20, Loss:0.030
Iteration:21, Loss:0.030
Iteration:22, Loss:0.030
Iteration:23, Loss:0.030
Iteration:24, Loss:0.029
Iteration:25, Loss:0.030
Iteration:26, Loss:0.029
Iteration:27, Loss:0.029
Iteration:28, Loss:0.029
Iteration:29, Loss:0.029
Iteration:30, Loss:0.029
Iteration:31, Loss:0.029
Iteration:32, Loss:0.029
Iteration:33, Loss:0.029
Iteration:34, Loss:0.030
Iteration:35, Loss:0.030
Iteration:36, Loss:0.029
Iteration:37, Loss:0.030
Iteration:38, Loss:0.030
Iteration:39, Loss:0.030
Iteration:40, Loss:0.029
