Iteration:0, Loss:1.689
Iteration:1, Loss:1.689
Iteration:2, Loss:1.689
Iteration:3, Loss:1.689
Iteration:4, Loss:1.689
Iteration:5, Loss:1.689
Iteration:6, Loss:1.689
Iteration:7, Loss:1.689
Iteration:8, Loss:1.689
Iteration:9, Loss:1.689
Iteration:10, Loss:1.689
Iteration:11, Loss:1.689
Iteration:12, Loss:1.689
Iteration:13, Loss:1.689
Iteration:14, Loss:1.689
Iteration:15, Loss:1.689
Iteration:16, Loss:1.689
Iteration:17, Loss:1.689
Iteration:18, Loss:1.689
Iteration:19, Loss:1.689
Iteration:20, Loss:1.689
Iteration:21, Loss:1.689
Iteration:22, Loss:1.689
Iteration:23, Loss:1.689
Iteration:24, Loss:1.689
Iteration:25, Loss:1.689
Iteration:26, Loss:1.689
Iteration:27, Loss:1.689
Iteration:28, Loss:1.689
Iteration:29, Loss:1.689
Iteration:30, Loss:1.689
Iteration:31, Loss:1.689
Iteration:32, Loss:1.689
Iteration:33, Loss:1.689
Iteration:34, Loss:1.689
Iteration:35, Loss:1.689
Iteration:36, Loss:1.689
Iteration:37, Loss:1.689
Iteration:38, Loss:1.689
Iteration:39, Loss:1.689
Iteration:40, Loss:1.689
Iteration:41, Loss:1.689
Iteration:42, Loss:1.689
Iteration:43, Loss:1.689
Iteration:44, Loss:1.689
Iteration:45, Loss:1.689
Iteration:46, Loss:1.689
Iteration:47, Loss:1.689
Iteration:48, Loss:1.689
Iteration:49, Loss:1.689
Iteration:50, Loss:1.689
Iteration:51, Loss:1.689
Iteration:52, Loss:1.689
Iteration:53, Loss:1.689
Iteration:54, Loss:1.689
Iteration:55, Loss:1.689
Iteration:56, Loss:1.689
Iteration:57, Loss:1.689
Iteration:58, Loss:1.689
Iteration:59, Loss:1.689
Iteration:60, Loss:1.689
Iteration:61, Loss:1.689
Iteration:62, Loss:1.689
Iteration:63, Loss:1.689
Iteration:64, Loss:1.689
Iteration:65, Loss:1.689
Iteration:66, Loss:1.689
Iteration:67, Loss:1.689
Iteration:68, Loss:1.689
Iteration:69, Loss:1.689
Iteration:70, Loss:1.689
Iteration:71, Loss:1.689
Iteration:72, Loss:1.689
Iteration:73, Loss:1.689
Iteration:74, Loss:1.689
Iteration:75, Loss:1.689
Iteration:76, Loss:1.689
Iteration:77, Loss:1.689
Iteration:78, Loss:1.689
Iteration:79, Loss:1.689
Iteration:80, Loss:1.689
Iteration:81, Loss:1.689
Iteration:82, Loss:1.689
Iteration:83, Loss:1.689
Iteration:84, Loss:1.689
Iteration:85, Loss:1.689
Iteration:86, Loss:1.689
Iteration:87, Loss:1.689
Iteration:88, Loss:1.689
Iteration:89, Loss:1.689
Iteration:90, Loss:1.689
Iteration:91, Loss:1.689
Iteration:92, Loss:1.689
Iteration:93, Loss:1.689
Iteration:94, Loss:1.689
Iteration:95, Loss:1.689
Iteration:96, Loss:1.689
Iteration:97, Loss:1.689
Iteration:98, Loss:1.689
Iteration:99, Loss:1.689
Iteration:100, Loss:1.689
Iteration:101, Loss:1.689
Iteration:102, Loss:1.689
Iteration:103, Loss:1.689
Iteration:104, Loss:1.689
Iteration:105, Loss:1.689
Iteration:106, Loss:1.689
Iteration:107, Loss:1.689
Iteration:108, Loss:1.689
Iteration:109, Loss:1.689
Iteration:110, Loss:1.689
Iteration:111, Loss:1.689
Iteration:112, Loss:1.689
Iteration:113, Loss:1.689
Iteration:114, Loss:1.689
Iteration:115, Loss:1.689
Iteration:116, Loss:1.689
Iteration:117, Loss:1.689
Iteration:118, Loss:1.689
Iteration:119, Loss:1.689
Iteration:120, Loss:1.689
Iteration:121, Loss:1.689
Iteration:122, Loss:1.689
Iteration:123, Loss:1.689
Iteration:124, Loss:1.689
Iteration:125, Loss:1.689
Iteration:126, Loss:1.689
Iteration:127, Loss:1.689
Iteration:128, Loss:1.689
Iteration:129, Loss:1.689
Iteration:130, Loss:1.689
Iteration:131, Loss:1.689
Iteration:132, Loss:1.689
Iteration:133, Loss:1.689
Iteration:134, Loss:1.689
Iteration:135, Loss:1.689
Iteration:136, Loss:1.689
Iteration:137, Loss:1.689
Iteration:138, Loss:1.689
Iteration:139, Loss:1.689
Iteration:140, Loss:1.689
Iteration:141, Loss:1.689
Iteration:142, Loss:1.689
Iteration:143, Loss:1.689
Iteration:144, Loss:1.689
Iteration:145, Loss:1.689
Iteration:146, Loss:1.689
Iteration:147, Loss:1.689
Iteration:148, Loss:1.689
Iteration:149, Loss:1.689
Iteration:150, Loss:1.689
Iteration:151, Loss:1.689
Iteration:152, Loss:1.689
Iteration:153, Loss:1.689
Iteration:154, Loss:1.689
Iteration:155, Loss:1.689
Iteration:156, Loss:1.689
Iteration:157, Loss:1.689
Iteration:158, Loss:1.689
Iteration:159, Loss:1.689
Iteration:160, Loss:1.689
Iteration:161, Loss:1.689
Iteration:162, Loss:1.689
Iteration:163, Loss:1.689
Iteration:164, Loss:1.689
Iteration:165, Loss:1.689
Iteration:166, Loss:1.689
Iteration:167, Loss:1.689
Iteration:168, Loss:1.689
Iteration:169, Loss:1.689
Iteration:170, Loss:1.689
Iteration:171, Loss:1.689
Iteration:172, Loss:1.689
Iteration:173, Loss:1.689
Iteration:174, Loss:1.689
Iteration:175, Loss:1.689
Iteration:176, Loss:1.689
Iteration:177, Loss:1.689
Iteration:178, Loss:1.689
Iteration:179, Loss:1.689
Iteration:180, Loss:1.689
Iteration:181, Loss:1.689
Iteration:182, Loss:1.689
Iteration:183, Loss:1.689
Iteration:184, Loss:1.689
Iteration:185, Loss:1.689
Iteration:186, Loss:1.689
Iteration:187, Loss:1.689
Iteration:188, Loss:1.689
Iteration:189, Loss:1.689
Iteration:190, Loss:1.689
Iteration:191, Loss:1.689
Iteration:192, Loss:1.689
Iteration:193, Loss:1.689
Iteration:194, Loss:1.689
Iteration:195, Loss:1.689
Iteration:196, Loss:1.689
Iteration:197, Loss:1.689
Iteration:198, Loss:1.689
Iteration:199, Loss:1.689
Iteration:200, Loss:1.689
Iteration:201, Loss:1.689
Iteration:202, Loss:1.689
Iteration:203, Loss:1.689
Iteration:204, Loss:1.689
Iteration:205, Loss:1.689
Iteration:206, Loss:1.689
Iteration:207, Loss:1.689
Iteration:208, Loss:1.689
Iteration:209, Loss:1.689
Iteration:210, Loss:1.689
Iteration:211, Loss:1.689
Iteration:212, Loss:1.689
Iteration:213, Loss:1.689
Iteration:214, Loss:1.689
Iteration:215, Loss:1.689
Iteration:216, Loss:1.689
Iteration:217, Loss:1.689
Iteration:218, Loss:1.689
Iteration:219, Loss:1.689
